user,created_at,text
JeppHermain,2020-04-20 23:05:40+00:00,Under no circumstances should you ever be called a journalist. #FakeNews #EnemyOfThePeople
fleetingswallow,2020-04-20 23:05:33+00:00,The medrash states that Noah made the ark out of oil barrels that were returned to Walmart after an oil price shock due to #ChineseVirus.
45rapedkatie7,2020-04-20 23:05:26+00:00,"Trump entire base call Coronavirus Chinese Virus. If Trump tell him he could fly, he probly try it. "
Pupperchucks,2020-04-20 23:05:22+00:00,"PSA: Fauci just announced we have got to flatten the curve. I am only announcing this in case you have not heard of this objective. Flatten the curve. Also, social distance. In case you haven’t heard please stay 6 feet away. Oh, and this is the Chinese Virus. From Wuhan."
noahgendas,2020-04-20 23:05:04+00:00,Not if the totality of their strategy is to vote shame and try and be more sinophobic than the guy they whined about saying Chinese virus for a month and a half
AlexandrovnaIng,2020-04-20 23:04:57+00:00,Wonder if the Chinese virus reached them ? I hope not 
chuckzilla1,2020-04-20 23:04:55+00:00,My opinion.. #ChineseVirus testing is BS.. its for the media to talk about or big Pharma... Lets all test people for stupidity.. #FoodForThought
meanswhatitsays,2020-04-20 23:04:35+00:00,Families are being screwed by our amateur state governors. The so called specialists are doing a number on us also. This chinese virus should have been left to run its course. Many fewer people would have been affected b much like the seasonal flu. Politics are in the way.
Billb2212,2020-04-20 23:04:34+00:00,Maybe the only good thing to come from the #ChineseVirus... Flatting the “curve” of government indoctrination... 
LizWeb0924,2020-04-20 23:04:30+00:00,#ChineseVirus be like #COVID19 #CoronaHoax #CoronaVirusUpdate #KAG2020
saltymojito,2020-04-20 23:04:09+00:00,It is racism when they only pointed out specifically ‘black people’. They could’ve said ‘foreigner’. China is complaining when people call it chinese virus and said its racist but they’re doing exactly the same. Fuck China.
RangersFan0717,2020-04-20 23:03:35+00:00,"So let me get this straight. To stop the spread of a Chinese virus, our government is using Chinese drones to spy on you while on your own property and then giving you a fine if you don’t comply? Forgive me if I’m resistant to anything going on here. It’s not really adding up. "
DragiLrig,2020-04-20 23:03:22+00:00,Chinese virus!
UrWatchingOnee,2020-04-20 23:03:20+00:00,People going real hard about what the compromise was and not about the fact that video is racist PERIODT. This blatant racism is funny but the “Chinese virus” was too far???? stfu 
Peaches_Sabrina,2020-04-20 23:03:05+00:00,Top people
livenbfree,2020-04-20 23:02:58+00:00,Hollywood “stars” are ignorant Communist-loving LOSERS! 22M Americans are starving and unable to pay bills yet Hollywood raises $150M for the corrupt W.H.O. #WHOLiedPeopleDied #hollywoodisevil #ChineseVirus
blacanuck,2020-04-20 23:02:52+00:00,You know what has been shown to do it in humans #Hydroxychloroquine and #zinc with an antibiotic. You know who invested heavily in #remdesivir in the new year? #China. Fuck the #CCP!#ChinaLiedPeopleDied #coronavirus #COVID19 #ChineseVirus
JackDublin9,2020-04-20 23:02:46+00:00,"Trump's task force extremely informative today...United States Army Corps of Engineers is the standout, doing gangbusters job (nothing new there), with both the Soviet Chinese virus epidemic, installing beds, and the other epidemic, La Raza Mexican invasion, building the wall"
AnAmericanIam,2020-04-20 23:02:45+00:00,"@NYGovCuomo FRIENDLY question, are you tested for #ChineseVirus and hope you are tested negative. Reason, you are meeting @POTUS tomorrow and #WeThePeople would like to ensure you are not contagious. @PressSec @WhiteHouse @VP @Scavino45 @LouDobbs @TuckerCarlson @TheLastRefuge2"
Summer78503898,2020-04-20 23:02:43+00:00,Pathetic article by a deranged activists. So you know there's video out there of CNN pundits downplaying the Chinese virus. And we bear 0 responsibility with other countries. China is to blame for the worldwide deaths. Keep up the hate you have 0 credibility.
Cam_El_Tow,2020-04-20 23:02:11+00:00,Hell yeah! The Chinese virus has taken 18 strokes off my game already. 
serrano_rene,2020-04-20 23:02:09+00:00,Just close your country and live like the hermit kingdom of old. You will do the world a favor. #ChinaMustPay #ChinaLiedPeopleDied #ChineseVirus #ChinaVirus #XiThePooh
Mehrantheone13,2020-04-20 23:02:06+00:00,#ChineseVirus reminds us of #Chernobyl fairy tale! Both disasters have something in common; #Lies !! #BoycottCommunists
CNurserussRN,2020-04-20 23:01:59+00:00,True it’s not the Flu... but it is the Wuhan Chinese Virus A.K.A .... Covid-19.. true it’s a Global Pandemic.... that ... to the common layman A.K.A ..... a Plague... spreading like a Pandemic .. like a Plague... hell yea...!! 
zoeileana,2020-04-20 23:01:35+00:00,"Because if their’s one thing this Chinese virus has taught us, is that borders work."
woodman4tb,2020-04-20 23:01:27+00:00,Best Chinese virus quote I’ve seen yet. Love it
CardryStrelow,2020-04-20 23:01:20+00:00,"Why are you always changing the subject? I'm talking about Trump, and you're pushing me against the Chinese virus Funny, I love America, but I don't love the current government, I love California, I love Texas, if independent, what is America "
geokeyhole,2020-04-20 23:01:07+00:00,"Ted has one goal - maximize fear of the Chinese virus, extend the duration of pain, and destroy the American economy. Coincidentally, it's the same goal for Xi and the CCP."
hocsoc1946,2020-04-20 23:00:59+00:00,@RoKhanna shouldn’t you be talking to #ChinatownPelosi about getting out of her ice cream freezer and pass the outstanding legislation! We will NEVER vote by mail. It’s a shame that @SpeakerPelosi really #PelosiHatesAmericans And is using #ChineseVirus to feed her #PelosiPork
juancas28491530,2020-04-20 23:00:49+00:00,I believe more on what OJ SIMPSON say about the killing of his wife then those Chinese from Wuhan #ChineseVirus #ChineseBioterrorism #ChinaLiedPeopleDie
Peaches_Sabrina,2020-04-20 23:00:25+00:00,Thats on you.
mrcleansedotcom,2020-04-20 23:00:10+00:00,Blacks & Hispanics...total reason for not having balanced budgets...they are EXPENSIVE to keep....more of them means more deficit spending!!! https://www.youtube.com/watch?v=lGpgvkf3THs #maga #americafirst A Whites Only Country would be a fiscally sound country
bitcheswildin,2020-04-20 23:00:05+00:00,Funny cause it’s the yt’s president whose been calling it the Chinese virus but ok
skingfam,2020-04-20 22:59:55+00:00,You are misinformed. Trump told public of malaria drugs that have worked in many case on this Chinese virus. He has never promised a cure. Medical community still trying to create a vaccine. PS he doesn’t get RE elected till November.
JAMES10GG,2020-04-20 22:59:52+00:00,The Pecuecas like Lady Gaga should be better quarantined if she doesn't go and the Chinese virus will take her away and Tedros will have to send her the condolences
carlofduty99,2020-04-20 22:59:41+00:00,"I remember when @BilldeBlasio and @NYCHealthCommr and @SpeakerPelosi were telling everyone to go about their lives despite the Chinese virus - telling people not to worry and ride the subway, go to movies, and eat at restaurants. They opposed travel bans and wanted open borders. "
JerryTh62273091,2020-04-20 22:59:38+00:00,I don't think the Chinese Virus would get near that old hag
al_soff,2020-04-20 22:59:11+00:00,Facebook has also censored this documentary that explains how #China created the #ChineseVirus from as SARS virus by replacing 2 proteins to allow human to human transmission and switch off immune system like HIV 
HeadwayUSA,2020-04-20 22:59:03+00:00,"Meanwhile #CNN correcting their misinformation,, AGAIN!!! The Chinese government has already revised its figures multiple times and acknowledged it did not count asymptomatic cases. #ChineseVirus #COVID19 @AccuracyInMedia #FakeNews"
rspinag8tr,2020-04-20 22:58:17+00:00,"Nancy P called Zoom a “Chinese entity” although it’s based in the US. For the sake of fairness, since my party is apparently the only bad news, I’ll divulge. Question, They said our Pres. Calling it the Chinese virus was racist, so does her claim raise racism questions too?"
eve1753,2020-04-20 22:58:03+00:00,THE WHO NEEDS TO STOP THREATENING THE WORLD IT IS NOT JUST THE UNITED STATES LOOK HOW MANY WORLD WIDE PEOPLE HAVE BEEN KILLED BY THE CHINESE VIRUS!!
ireddy_sona,2020-04-20 22:57:57+00:00,What a headline All because of #ChineseVirus 
Serge29274087,2020-04-20 22:57:22+00:00,Is the Chinese virus unless they proved it wrong
neesietweets,2020-04-20 22:56:53+00:00,"#KatieCouric is disgusting! America need to hear these #ChineseVirus updates! Btw, why didn’t you report disgusting #MattLauer ? You knew what he was up to!! Your silence allowed him to continue ...... sad!! You are part of the problem : #FakeNews"
ChineseVirusCCP,2020-04-20 22:56:50+00:00,Shake shack returned theirs. Don’t go blaming trump for people abusing a system
Jacks455,2020-04-20 22:56:45+00:00,Really sorry I told you all to come to Chinatown for the parade as the pandemic was taking root and I apologize for holding up Chinese Virus relief funds multiple times for my pet projects. Think you can spare $10?
ThatParentP4P,2020-04-20 22:56:18+00:00,There are over 7M people in AZ and tragically 187 of them died of the #ChineseVirus. You support destroying the lives &amp; livelihoods of millions for what amounts to a bad flu season. GTFOH 
cringetalk,2020-04-20 22:55:43+00:00,Will a judge or jury decide the extent of China’s negligence? Asking for the world. #ChineseVirus
ChineseVirusCCP,2020-04-20 22:55:33+00:00,Wrong. Fake news
FritzieWatched,2020-04-20 22:55:32+00:00,SO What happenned to the donated services of #Google to help with #Testing? #OrGiveMeDeath #OpenUpNow #StayAtWork #ccpVirus #ChineseVirus #WuFlu #SARSCOV2 #COVID19 #Coronavirus #Hysteria #RealNumbersMatter #RealFactsMatter
AmericaHostage,2020-04-20 22:53:44+00:00,"It's odd to see our elected folks in DC fighting over more funding for the #PayrollProtectionProgram handout stuff, when we could solve the issue much better and faster if we just #ReopenAmerica #ReopenEverythingNow #ChineseVirus #WuhanFlu #COVID19"
HarrisonElfrin2,2020-04-20 22:53:37+00:00,"Some of the liberal and left-leaning talking heads who rightfully criticized Trump calling it the ""Chinese virus"" but are defending Biden's recent anti-China statements need to be reminded of this."
cytokings,2020-04-20 22:53:29+00:00,"Guys are ok saying ""Spanish Flu"" but so careful not to use #ChineseVirus or #WuhanFlu ? Just how... Hypocrisy!"
hirocky73,2020-04-20 22:53:13+00:00,This is china. #ChineseVirus #Violence
ChineseVirusCCP,2020-04-20 22:52:50+00:00,Keep spreading fake news ho
Karldegrosse111,2020-04-20 22:52:46+00:00,"Well there is that, but I haven't read anything about the Arab virus causing a global pandemic at the moment it seems to be strictly the Chinese virus."
ShanniganJ,2020-04-20 22:52:38+00:00,#ChineseVirus At least the #California Governor has made it optional to wear face masks in Pennsylvania we are living in a Police state hey @TomWolfPA
coindalorian,2020-04-20 22:52:36+00:00,Chinese virus. It’s the #Chinesevirus. Stop calling it COVID-19 you’re being disingenuous
keixijau,2020-04-20 22:52:25+00:00,"Pelosi is such a hypocrite. Initially it was called the Chinese virus or the Wuhan virus because it came from China, NOT Chinatown and there she is promoting tourism, yet criticizes the President from not responding sooner."
str_wing,2020-04-20 22:52:24+00:00,Me for the next couple hours... Come watch! (ESO Later!) http://Twitch.tv/wing_str #Trump #Trump2020 #ChineseVirus #KungFlu #covid #Gaming #gamer #twitch #streamer #pcgamer #online #EscapeFromTarkov #Tarkov #EFT #gaminglife #ESO #ElderScrollsOnline #gamers #pcgaming #stream
husker19651,2020-04-20 22:52:22+00:00,The Chinese Virus death numbers are over inflated. That’s a fact.
ATSpeaks,2020-04-20 22:51:37+00:00,China should pay back trillions of dollars to countries affected by #ChineseVirus #WuhanVirus #COVID19 #WHOLiedPeopleDied #ChinaLiedPeopleDied
aniyadee,2020-04-20 22:50:33+00:00,lmfaoooo & y’all was mad about them calling it the “chinese virus” 
JayChpJones,2020-04-20 22:50:28+00:00,I told you Epstein did not kill himself! #neverhappy #ChinaLiedPeopleDied #ChineseVirus #mondaythoughts #MondayMotivation
AmericaHostage,2020-04-20 22:50:20+00:00,I think @rushlimbaugh has never been more right than he is about the #ChineseVirus #WuhanFlu #Covid19
PrincyPriss2020,2020-04-20 22:50:04+00:00,I’m not afraid of the Chinese virus. If you are stay home.
billy_w007,2020-04-20 22:49:58+00:00,"We've had the Chinese virus in our state for over a month. People have continued to shop/work together; some wearing masks, most not. We have had no massive outbreak. No overrun hospitals. Our cases are on the decline. I don't see strong evidence for everyone to use masks."
iranazad7013,2020-04-20 22:49:46+00:00,Probably the right amount Europe and Japan gave them to deal with the #ChineseVirus
ChineseVirusCCP,2020-04-20 22:49:41+00:00,@AOC you are a dumb woman
Anschutz2012,2020-04-20 22:49:13+00:00,Lol. Who wants to tell him what type of economy China is?
_TeXaS_,2020-04-20 22:49:09+00:00,"Not just the stay at home order, but also the draconian actions of Democratic governors. Arresting a paddle boarder? Filling in a skateboard rink? How the hell does that stop the Chinese Virus?"
KellyDa60808135,2020-04-20 22:48:50+00:00,I’m forwarding all my bills to President Xi Jinping for damages from the Chinese Virus. @realDonaldTrump
Bloniaszcaroly1,2020-04-20 22:48:16+00:00,Trump nicknaming COVID-19 as “the plague” isn’t going to work any better than the Chinese virus did. #TrumpPressBriefing
Albermarle19,2020-04-20 22:48:07+00:00,"What’s incredible is even in there factual part of the story, you quickly learn that a very strong case could be that #Cuomo and #DeBlasio caused this man to travel and catch the #ChineseVirus that is, using the @nytimes OWN STANDARDS!! #FactsMatter #UnitedNotDivided #MAGA #KAG"
K9_bbinks,2020-04-20 22:47:14+00:00,@ajfromhouston Love you on @JoeTalkShow TDS is a bigger pandemic than the Chinese Virus. These people are unhinged.
Patriot86589254,2020-04-20 22:47:01+00:00,How much did China pay this crook? None of his relatives were hit by #ChineseVirus. I'm sure of that.
ghkanbfound,2020-04-20 22:46:52+00:00,The US oil industry is facing a doomsday scenario. The coronavirus pandemic has caused oil demand to drop so rapidly. Saudi Arabia and Russia are attacking The US energy workers economically after we have already been weakened by the Chinese virus. 
madzaf992,2020-04-20 22:46:09+00:00,Yess Africa stand up against racist Chinese! #ChineseInKenyaMustGo #ChineseVirus #ChinaMustExplain #AfricansinChina #RacistChina
Charles28973069,2020-04-20 22:46:00+00:00,"President Trump shut down travel from China on January 31. Warned of the Chinese Virus during his State of the Union Address on Feb 4. Democrats ignore the Virus in Feb 19 debate. Now, Democrats claim President Trump didn't act soon enough. Democrats are pathetic liars!"
ClaudBalls2,2020-04-20 22:45:01+00:00,"So let's get this straight. If people gather to protest they migjt spread the Chinese virus and endanger others, but it's OK to let people into the country that could be importing disease. Got it!"
onyiforlife,2020-04-20 22:45:01+00:00,I'm tied of this... Chinese virus news in Nigeria. 
hrtablaze,2020-04-20 22:44:31+00:00,"I could agree with someone on 99% of things but disagree on something like foreign policy, chinese virus, or whatever and all of the sudden, I'm satan in the flesh and an enemy lol. It's sad that our political discourse has come to this. Unless this changes, we're doomed."
tom_tkearney922,2020-04-20 22:44:03+00:00,It’s called the Chinese virus kid 
KhalidMX01,2020-04-20 22:43:58+00:00,"That would make sense, given the fact that the app creators are Chinese. They are desperately trying to shift blame onto Black people for the Chinese virus right now in China."
pixlfan,2020-04-20 22:43:28+00:00,"If you donated to the corrupt #WHO, you are supporting a communist regime with numerous civil rights violations. Shame on you! #DefundTheWHO #ChineseVirus #WHOLiedPeopleDied"
ShanniganJ,2020-04-20 22:43:27+00:00,#Australia I can't wait till @TomWolfPA of #Pennsylvania and the other Democrat Governors across the United States read this as well they'll all have us wearing gas masks on our asses in public #ChineseVirus 
Peaches_Sabrina,2020-04-20 22:43:06+00:00,Because people are going back to work?
BillChristie15,2020-04-20 22:42:22+00:00,"It's just the latest boogey man. We grew up with the Cold war, the depleted ozone, sunburn, WMDs, climate change. And now Chinese Virus. Keep the sheep frightened and they will be happy fenced off."
4gsl,2020-04-20 22:42:19+00:00,Keep in mind that leftists inflate Chinese Virus deaths by an order of magnitude.
Whey_standard,2020-04-20 22:42:07+00:00,"Are you saying you liked that he called it the Chinese Virus, associating it with the Chinese people (like the Chinese doctor that defied the govt and warned online about the virus) while praising the head of the Communist Party of China, that jailed that doctor for his warning?"
floger01,2020-04-20 22:41:32+00:00,I don't see that at all. With gas prices so cheap I think green energy will be on the back burner for a while...You cannot blame consumers for picking fossil fuels at these prices especially with the economy the way it is because of the Chinese Virus
john47676884,2020-04-20 22:41:32+00:00,@SenatorTester Tester is a Phfaucking moron can we locate the people who voted for him to do Trace contact. Why are we building a wall to piss you off and more important keep illegals and Chinese virus out. 
jimmywalker20,2020-04-20 22:41:20+00:00,FU Jake. You are a horrible person. No one thinks the Chinese virus is a hoax. They just want to get all the facts so they can get back to living their life if their personal risk isn't that great. You are full of s***. 
GKRBURNER,2020-04-20 22:40:53+00:00,"Maybe if the Dems weren't so busy with their impeachment witch hunt, they would've taken the Chinese Virus more seriously."
peppermint_patt,2020-04-20 22:39:57+00:00,"Thank you @BENSHAPIRO for stating the process we have been following (Chinese virus in simple terms that all Americans can understand. Seeing Jeff, Facebook owner state that governors have asked him to stop Americans from using FB to organize protests,, another abuse of 1st"
Mickey_Dugan,2020-04-20 22:39:20+00:00,"Your employer @CNN repeatedly told me in January and February that #ChineseVirus was *almost* as bad as a common cold. But your hands are clean, right Jake? #FakeNews #VeryFakeNews"
scarce_moon,2020-04-20 22:38:44+00:00,This chinese virus has a way of disgracing people. Especially if you want to claim God's beloved. Abia governor how far sir? E don happen oo. 
KhalidMX01,2020-04-20 22:38:03+00:00,Anti-Black Asians don’t deserve any Black support or sympathy. They are trying to divert attention from themselves onto Black people in the midst of the Chinese Virus.
Sir_JackMJ,2020-04-20 22:37:47+00:00,Humans are the problem but #Chinese are the little devils! #COVID19 #ChineseVirus #ChinaMustExplain #ChinaLiedAndPeopleDied
Mischa3189,2020-04-20 22:37:35+00:00, From day 1. I'll quote him from his #RallyPressCampaignConference Hasn't got the brains he was born with. Relax. Am I on? We on? It's not my fault. I'm perfect. It's a targeted Chinese virus bomb.. But the States need to do as great a Job as me. I don't accept responsibility.
texco17736542,2020-04-20 22:37:21+00:00,Please no Chinese virus people allow RNC period no china communist
AmericaFirst97,2020-04-20 22:36:58+00:00,let’s go @GovRonDeSantis
AUSA082,2020-04-20 22:36:44+00:00,Chinese virus
billy_gathright,2020-04-20 22:36:26+00:00,No and they won’t lower shingles either
IjuakosXqwzts,2020-04-20 22:35:38+00:00,"If Trump would have made claims like this, you would have likely qualified the statement ""without evidence"". But you're a Chinese stooge and your gleefully repeat what Xi tells you to say. #ChinaLiedPeopleDied #FakeNewsNPC #FakeNewsNBC #ChineseVirus"
JordenJigmie,2020-04-20 22:35:22+00:00,Here's #WestBengal is dealing #Covid19 Also how do you seek for PPEs when Didi does not justify support over petty issues of color of PPE Vs safety of our #CovidWarriors How do you further justify when a non medical committee certifies #ChineseVirus death and infections in WB. 
FrederickBolly,2020-04-20 22:34:56+00:00,yep the chinese virus.
LucasSu45117011,2020-04-20 22:34:35+00:00,Chinese virus won’t defeat America and trump will get re-elected sorry you got 4 more years to cry and make dumb memes
TMAN1138pm,2020-04-20 22:34:22+00:00,"The nation of #India reports just 559 deaths from #CoronavirusOutbreak, in a country of 1.3BILLION people, with the worse sanitary conditions on the planet... I think it's more like 559,000... #coronavirusinindia And probably way more in #China #ChineseVirus #ChineseBioterrorism"
American_Meg,2020-04-20 22:34:08+00:00,If everyone had pitched in to make the earth hotter the #ChineseVirus wouldn’t be such a BFD 
TolaIbidara,2020-04-20 22:33:47+00:00,Number 1 indicator.. US CITIZEN referring to COVID 19 as ChineseVirus. Ẹ̀yán Uncle T.
rauch_brent,2020-04-20 22:33:36+00:00,How about the $500 Billion Democrat Governors are asking for to bail them out of the budget deficits they had prior to the Chinese Virus? Or do we not want to talk about that?
BrettRSmith76,2020-04-20 22:33:12+00:00,Chinese Virus got you down? Stan Bush has a prescription that can help. Turn this song up to 11 and play it a dozen time a day to feel better. #TheRona #StanBush #RideInStyle #DARE
mama_rooster,2020-04-20 22:33:03+00:00,"Chinese drones, spying on Americans, who are on lock down because of a #chinesevirus #COVID19"
RMRemillard,2020-04-20 22:32:55+00:00,"Wrong again, we know because it was covered up. Chinese Virus killing Chinese citizens while Chinese propaganda covered it up what the people were doing. Try again "
day_one_noob,2020-04-20 22:32:27+00:00,Chinese bred huge RATS for their meat and celebrated 100 reasons to eat them before coronavirus | #ChineseVirus #COVIDー19 #MadeInChinaVirus
GAOrangeBlooded,2020-04-20 22:32:02+00:00,"Honestly, after watching the 1st 30 minutes of the press conf , if you don’t think @realDonaldTrump is an enormously caring and successful leader, you don’t have the #ChineseVirus , you’re just flat out friggin’ nuts &amp; batsh*t crazy. #BestPresidentEver45"
RValentichRN,2020-04-20 22:31:59+00:00,@NYGovCuomo has instructed everyone who dies be listed as the Chinese Virus (I call it what it is). He is doing this for more federal funding.
alekjhidelll,2020-04-20 22:31:58+00:00,"He needs to be tested for the Chinese Virus - at least twice, before getting close to our President."
OKSpeedy,2020-04-20 22:31:25+00:00,"Come here to the US and try that crap, Chinamen. Not only would that man's friends join in to beat on U, but, at this point, by-standers would join in to beat on U. Thanks for the Chinese virus, you racists. We know you hate anyone who is not your kind."
Geri71561818,2020-04-20 22:31:19+00:00,"@POTUS Wear a mask and hip boots, Mr. President. The Chinese virus and the bs will be flowing!"
LucasSu45117011,2020-04-20 22:30:52+00:00,Yeah calling it the “Chinese virus” isn’t praising haha and he is talking about possibly holding China accountable if they find evidence that they purposely knew about the virus
JamesBeniWilson,2020-04-20 22:30:45+00:00,Everytime I hear my parents say #CHINESEVIRUS”. If it hadn’t occurred to them they adopted a child from Asia that already was accused of a bomb threat in 2007 after the #VirginiaTechmassacre how do you not understand how #xenophobia works? We don’t call #smallpox #WhiteVirus.
SinnersDeborah,2020-04-20 22:30:40+00:00,"I see the #MockingbirdMedia are all reporting the same #FakeNews talking points lines, ""unfiltered and Irresponsible."" #WeThePeople look forward to President Trump's news briefings on the #ChineseVirus, it's the only way the truth gets reported. #FakeNews = #EnemyOfThePeople"
GxthicKagura_,2020-04-20 22:30:40+00:00,"nah fuck the whole chinese virus talk in the comments, more importantly why it got its cock out "
mrcleansedotcom,2020-04-20 22:30:12+00:00,Destroying White People starts with denying they even exist...seems many of the Int'l Corps R combined in establishing this narrative by propaganda...look at this commentary on SAS commercial 'NO Scandinavians' https://www.youtube.com/watch?v=4h4tBiCp2cY #maga #americafirst
CutestBabyInUSA,2020-04-20 22:30:05+00:00,"@POTUS @realDonaldTrump If you allow the states to forcably test people for this communist Chinese virus, you will OVERSTEP all authority by our bill of rights."
peck_neil,2020-04-20 22:29:14+00:00,Supposedly having had the Chinese Virus hasn't affected her ability to talk Soros scripted total BS.
Smile_To_Day2,2020-04-20 22:29:07+00:00,"Pelosi said that ""leaders take responsibility"" and do not blame others. However, when asked about her calling people out in mass to Chinatown in late February, she said it was because of what Trump ""said about Asian Americans."" Trump did refer to ""the Chinese virus,"" not citizens"
Peaches_Sabrina,2020-04-20 22:29:01+00:00,I think it was brazil.
JoyKeishian,2020-04-20 22:29:01+00:00,"Queen Elizabeth said that her 94th birthday would not be publicly celebrated this year for obvious health reasons: exposure to the Chinese virus, COVID 19 and to the American virus, Meghan Markle. #Comedy #LateNight #MonologueJokes #Jokes #CovidHumor"
MrJB_7,2020-04-20 22:28:53+00:00,I bet this dude was talking some “don’t call it the Chinese virus that’s racist” a couple weeks ago only to.... lmao when y’all gonna realize black people don’t have no friends. Stop using the phrase POC cuz this how POC feel about u. Unify and excel 
SameerAvinashG1,2020-04-20 22:27:58+00:00,Destroy that guy. #ChineseVirus #TedrosResign
poetsdreams,2020-04-20 22:27:58+00:00,They were sure “cured” quickly weren’t they? I don’t believe they were ever with the Chinese virus. They were released just a bit too soon. 
pacaf1970,2020-04-20 22:27:55+00:00,Everything is Chinese virus there - There's a 15% bounty for hospitals! 
Peaches_Sabrina,2020-04-20 22:27:43+00:00,Shoulda been jury nullification.
rdmully,2020-04-20 22:27:30+00:00,I think calling it the Chinese virus is racist. You could day the Spanish Flu is racist too. Why is it so hard to say Covid? Really not that hard.
PabloEskoba10,2020-04-20 22:27:29+00:00,@RailaOdinga @RailaOdinga if you accept this ultimately we will know who you truly are...... await the judgemet day or use that money to evacuate your sons and daughters from china #judgementday #bringbackourbros #ChineseInKenyaMustGo #chinesevirus 
ejwesq,2020-04-20 22:27:20+00:00,"Yes! Very strange, indeed. Trump practically admitted it was made in the lab weeks ago when he called it the ""Chinese virus."""
TomthunkitsMind,2020-04-20 22:27:17+00:00,"HE CAN'T SEE PAST HIS NOSE. CHINA MAKES 70% OF OUR MEDICAL EQUIPMENT. THEY OWN SMITHFIELD, SUPPLY ALL OF OUR RETAILERS. THEY HAVE VALUABLE LESSONS ABOUT #COVID19 THEY BUY OUR BONDS. WE NEED THEM. Asked why he continues to call it the “Chinese virus” 03"
BlackOmen2021,2020-04-20 22:27:13+00:00,"he called it the plague, either he doesn't even know the virus's name, or he really wanted to be racist and call COVID-19 the ""Chinese ""virus"" I'm going with both. "
BrasherShane,2020-04-20 22:27:02+00:00,You hate the truth and facts.I agree in that I have no idea why Trump keeps pushing these fake ass numbers and death tolls because anyone with a brain knew there weren't gonna be many deaths.The fact they are putting every death under Chinese virus tells us
FlyGodIsAwesome,2020-04-20 22:26:39+00:00,And y’all be on here defending em when white people call it the Chinese virus 
Glorthoron,2020-04-20 22:26:07+00:00,"Calling Covid-19 the ""Chinese Virus"" is prejudiced, but not racist by definition. Covid-19 and Coronavirus are the recognized terms in our lexicon. As is the term ""Spanish Flu."""
i_branimir,2020-04-20 22:25:29+00:00,Too bad that Chinese virus didn't put in a lockdown @OpenSociety 
local_shredder,2020-04-20 22:25:29+00:00,"I guess no one is going to be talking about this with all the news of the virus going on... but for those of us paying attention, this is old news. #ChineseVirus #ChinaVirus #COVID19 #mondaythoughts #Trump #Truth #Politics #healthcare #Spygate #Media"
LegendaryEgos,2020-04-20 22:25:27+00:00,"Damn, the @USACEHQ is amazing One of the coolest things I've ever seen was watching them build a bridge on a river in less than a day. The way they have stepped up and built these Hospitals for the #ChineseVirus is just heroic. Thank you #USArmy"
blhpork7,2020-04-20 22:24:55+00:00,All I know is ...this Chinese Virus has lasted longer then anything I'v ever gotten from China. #quarantinequotes
GRIZDOGInTheFur,2020-04-20 22:24:46+00:00,"Weeks after Trump stopped travel to & from China, the media was screeching about racism & over reacting to #ChineseVirus but now they will tell us what is #FakeNews and what isn't. https://www.mediaite.com/online/facebook-deleting-lockdown-protest-promotions-to-combat-harmful-misinformation-amid-coronavirus-pandemic/ #EnemyOfThePeople #coronavirus #ProtestLockdown #Resist #FakeNewsMedia"
KhalidMX01,2020-04-20 22:24:34+00:00,This is why Black people should have never come out in defense of them about the Chinese virus and the hatred they got from yts.
texco17736542,2020-04-20 22:23:49+00:00,Chinese virus lady
starplanetpsy,2020-04-20 22:23:47+00:00,chinese virus 
Ada_Ugom,2020-04-20 22:23:46+00:00,Chinese Virus in Abia???? .
Angel1350852961,2020-04-20 22:23:34+00:00,"You are full of it as usual. Is Trump responsible for flu deaths as well? Because more people have died of that. Put the blame for the Chinese virus where it belongs, CHINA. And your disdain for Christians is noted."
blhpork7,2020-04-20 22:22:59+00:00,All I know is ...this Chinese Virus has lasted longer then anything I'v ever gotten from China.
davidwcrosby,2020-04-20 22:22:38+00:00,What if I told you @KingJames towed &amp; continues to tow the rope for the oppressive regime that unleashed #coronavirus on the world? - DC #ChineseVirus #WuhanFlu
letswinin2020,2020-04-20 22:22:21+00:00,"184 countries have been infected with the virus...it’s a Chinese virus, not a Trump virus. We get it, the virus had become a political weapon for the left. "
Shannon88259511,2020-04-20 22:22:13+00:00,Not all were the Chinese virus. Many were the flu. 
Friendl87462947,2020-04-20 22:22:12+00:00,And what other health issues did they have...Since this pandemic I have lost two dogs..one just hours ago..Yet I am not attributing their deaths to the chinese virus..yet they died during this time. 
Keian2x,2020-04-20 22:21:58+00:00,but when Donald ass was calling corona the Chinese Virus who came to defend y’all? Bet. 
Gooh2j,2020-04-20 22:21:49+00:00,"@realDonaldTrump the #ChineseVirus affects older adults in an alarming percentage,the economy is suffering as never before,let's call all people of 40 years old or less to work, this would b a good plan to reactivate the country,the rest could stay in quarantine #MAGA @marcorubio"
ChineseVirusCCP,2020-04-20 22:21:37+00:00,That’s it? A 1 minute video to debunk?
NASANERD1,2020-04-20 22:21:37+00:00,"Can anyone see a Biden, Hillary, Obama, or any dem admin driving the innovation and deregulation required to respond to the #ChineseVirus like international business titan @realDonaldTrump has? They would be covering up the problem with help from libtard media."
Abi_Clayton,2020-04-20 22:21:36+00:00,"Trying to blame a country for a global pandemic without the full facts may not be directly racist but seeing as just calling it the Chinese virus increased racial attacks, running ads like that for political points is just simply wrong and dangerous."
