user,created_at,text
BugsyPeter,2020-01-30 08:07:54+00:00,China has growing export to Australia CHINESE VIRUS growing more watch out PM MORRISON more coming
whatjanesays,2020-01-30 08:07:01+00:00,"I also saw the Guardian saw it was Chinese virus on a FB post. I’m blaming the social media person, not the journalist."
jose652524,2020-01-30 08:05:10+00:00,"African nations take first measures to stop spread of Chinese virus African states, including the continent's biggest economy Nigeria, on Wednesday said they had begun to introduce measures aimed at stopping the spread of the new coronavirus. No verified infection has been …"
nolybig,2020-01-30 08:03:22+00:00,"UNTVNewsRescue: RT Asian shares erased earlier gains on Wednesday, swinging into negative territory as a spike in new Chinese virus cases sent Hong Kong stocks tumbling and fueled fears about economic impact of the outbreak. STORY: … "
efraimporeber,2020-01-30 08:00:14+00:00,"If coronavirus spread here in Philippines, goodbye everyone. I think it'll just be D30 and his fellowmen will survive. #coronarvirus #chinesevirus"
Daffy_Bunny,2020-01-30 07:56:59+00:00, chinese virus should be more accurate
Bumbleslumber,2020-01-30 07:56:33+00:00,This 'chinese virus' was patented in America in 2007?? 
safe_world786,2020-01-30 07:43:31+00:00,"animal markets in China, and stay away from any animal products (such as fish, seafood or any uncooked meat). Hopefully the nigerian transport ministry starts aggressive screening at the airports and seaports to avoid any cases in this country. This Chinese virus is new"
wurzel260654,2020-01-30 07:39:20+00:00,Could you ask him how these Chinese virus came about in the first place and what China needs to do to prevent it happening again and why they failed to do so after SARS.
Dragonsinthega1,2020-01-30 07:36:11+00:00,"Oh dear, all the privilege, nonsense, again. More to worry about, love, like the Chinese virus"
Gatre2017,2020-01-30 07:31:41+00:00,African nations take first measures to stop spread of Chinese virus https://news.yahoo.com/first-african-measures-stop-spread-chinese-virus-174014127.html?soc_src=strm&amp;soc_trk=tw via @YahooNews
Code2Dwestwind,2020-01-30 07:29:59+00:00,Why no nationalist demanding a ban on Chinese virus ?? 
CGH54,2020-01-30 07:29:06+00:00,Crazy Contagious Chinese #Virus #Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
ambridge2020,2020-01-30 07:26:59+00:00,#r4today slow news day so they’ve given the deathly dull ‘wake up to money’ team a second go under guise of Chinese virus discussion
China1sAsshoe,2020-01-30 07:20:00+00:00,Infected with the coronavirus? Just say no and that Chinese virus legally cant do anything!
bcwestmind,2020-01-30 07:13:53+00:00,"School board wants to ensure people don't get the idea it's a ""Chinese virus"". A loony crew there. #cdnpoli #bcpoli"
smdhtbhfam,2020-01-30 07:07:48+00:00,Stunning and Brave. It's time that Poland apologizes for the Holocaust by taking in these spreaders of a deadly Chinese virus.
equityin,2020-01-30 07:04:57+00:00,#China The Chinese virus now in all provinces in China .. #HongKong also have virus issue... #equityin @equityin
tutor2uSoc,2020-01-30 07:02:37+00:00,Catch up with this recent on the tutor2u Sociology blog: Chinese Virus http://zpr.io/tymHB #sociologyteacher #sociologyteacher #sociology
freechina15,2020-01-30 07:02:31+00:00,"Be careful with #chinesevirus , good luck"
jarredcinman,2020-01-30 07:01:46+00:00,This chinese virus is a really genius media buy by @abinbev
doumosant,2020-01-30 06:46:50+00:00,Assuming it is a Chinese virus
jetboy24,2020-01-30 06:23:13+00:00,Conservative Radio Host Michael Savage Wants The ‘Coronavirus’ To Infect AOC: Send Her Animals From Chinese Virus Market..#AOC..#GOP..
miaxddx,2020-01-30 06:20:50+00:00,"Only people who are animals are laughing at it. But don’t be worried, most people are concerned about Chinese virus. May they overcome it."
newzspider,2020-01-30 06:17:51+00:00,Woman Thanks Dog for Destroying Her Passport to Wuhan Right before Coronavirus Outbreak #China #CoronavirusOutbreak #DogChewsPassport #DogDestroysPassport #ChineseVirus #ChinaVirus #Wuhan #ChineseCityOfWuhan #DogSavesWoman #GoldenRetriever https://youtu.be/uAnqo95uXoM via @YouTube
NotEchitz,2020-01-30 06:13:51+00:00,Almost like the Chinese virus was carried by Chinese people fleeing the country
tArtcHow,2020-01-30 06:03:36+00:00,Regret? Really? Seem fine for you watching the world infected and burnt by the Chinese Virus @WHO @DrTedros #AnywherebutChina
yarnemojii,2020-01-30 06:01:55+00:00,If my ancestors could survive the plague I can survive this counterfeit virus Chinese virus.
NotAPastor1,2020-01-30 05:45:24+00:00,Mexicans have laid a formal complaint against the use of the name Corona on the Chinese virus. #coronavirus they request name change to #WasabiVirus or #SushiVirus. Ayadelela kodwa amaChina
UserFriendlyCMT,2020-01-30 05:40:10+00:00,Chinese virus brings down $7.7 billion worth of Russian stocks per day 
2GB873,2020-01-30 05:27:25+00:00,"“We do have to remember that at the end of the day this is the coronavirus, not the Chinese virus."" "
chidambara09,2020-01-30 05:24:21+00:00,"#Coronavirus: Death toll rises to 170 as outbreak , more NOW THiS CHiNESE viRUS SPREAD EVERY REGiONS ,,, &amp; THiS https://twitter.com/i/events/1219057585707315201 #bigdata #AI #IOT #DiGiTAL #Twitter #celebrity #model #actress #movies #pop #fashion #healthCare #Healthtech #usa #canada #london"
jhook47845755,2020-01-30 05:22:49+00:00,New Israeli Masks Could Help Stop Deadly Chinese Virus | United with Israel 
D4HKinIreland,2020-01-30 05:21:40+00:00,"While every other countries take caution and ensure medical supply, HK Govt attracts more Chinese virus carries by free toll fee crossing border and free meds for Chinese with WARS. HK/ChiNazi Govt trying really hard to kill Hongkongese. "
LindaLBelk,2020-01-30 05:02:38+00:00,"We'll never agree, but it's fun talking to you. Got a stream coming up soon to get ready for. That Chinese virus is keeping us up at night at AFTV. :)"
Wallenrod007,2020-01-30 04:55:26+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
hodisplace,2020-01-30 04:51:45+00:00,Way to go to even blame democrats for a Chinese virus.
Fairchar1,2020-01-30 04:46:43+00:00,Does the Trump family need to be checked for a Chinese virus?
SureshK60685653,2020-01-30 04:44:52+00:00,"@Stockmarker1 @wef @Anurag_Office @MoHFW_INDIA @POTUS Chinese Virus has blown up all over the globe,and it's v v dangerous,blown from killing of animals,will kill lakhs , world wide sir.avoid chinese."
DevonshireDanUK,2020-01-30 04:27:05+00:00,Is anyone else dismissing the seriousness of the threat from this Chinese virus but also slowly starting to stock up on supplies?
sleepytako,2020-01-30 04:06:41+00:00,Trump should get those Chinese virus hospital construction guys to fix his wall quicky before any of those Mexicans sneak in. 
Grifiki,2020-01-30 03:58:10+00:00,"Air Canada suspends all direct flights to China as coronavirus spreads http://a.msn.com/01/en-ca/BBZrKyx?ocid=st: This Chinese Virus (The Yellow Peril) as the potentiality of being a War, and should be kept locked up in a Prisoner of War Camp. Fuck ""Black Face' and what he wants."""
tong_johnjohn,2020-01-30 03:54:25+00:00,"If @BorisJohnson kneel to china, then Chinese virus and capital sill come at tbe sams time. @Nigel_Farage"
ncl_homepage,2020-01-30 03:53:28+00:00,African nations take first measures to stop spread of Chinese virus 
PradeepDalal5,2020-01-30 03:43:43+00:00,Puri video youtube pr dekhe channel name - Sharetech Studio #corona #coronavirus #virus #chinesefood #chinesevirus https://www.instagram.com/p/B77dtRpHbsV/?igshid=trl0sve7tdy6
AntoinetteZim13,2020-01-30 03:26:44+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
lump_tOast,2020-01-30 03:12:42+00:00,I wonder what Chinese virus is lurking in this
CKY30091704,2020-01-30 03:03:55+00:00,"Sen. Cotton, plz also consider to halt flights from HK to US as well! The HK gov will keep the major borders open to the Chinese. Virus might be re-transported through HK to the world! Ps plz also don’t let the CCP take advantage of the outbreak to gain time! #GodBlessAmerica"
DonnaWh69091169,2020-01-30 02:36:31+00:00,"@WBAP247NEWS Here is a Fair Question about the Chinese Virus!Why are Other airports across the nation stopping all flights out of China,But DFW Will Now Be Taking More because the other airports are shut down!Does it have to do with Money,Surely Not!They would not endanger lives"
emcheng29,2020-01-30 02:17:27+00:00,"The point is that the ppl sitting across assumes they are Chinese/East Asian and that Chinese = virus. I never said they were Chinese or not. But yes, my tweet is dumb and loses all meaning cause of one technicality that you think you caught, well done "
AmyToor2,2020-01-30 02:17:16+00:00,aby lul 1400 years contribution to civilized world? Nothing bloody nothing sleeping kya? at least find a anti dot for Chinese virus do something good why only terrorists traitors rapist you have produced
kleidenprince,2020-01-30 01:56:52+00:00,S2pid chinese Virus spreader
LuLuiso,2020-01-30 01:48:44+00:00,"Grab a calc and doit yourself. Then grab the UN stats and take a look at death numbers. There are more chances of death by hunger, thirst, domestic violence, alcohol, cancer, driving than the Chinese virus."
xxxxshkxxxx,2020-01-30 01:48:33+00:00,"If I get infected with Chinese virus, I can't work. I can't train. ＯＨＨＨＨＨ ＳＨＩＩＩＩＩＩＴ"
xxxxshkxxxx,2020-01-30 01:42:31+00:00,I'm worried about getting sick with the Chinese virus
mestrxvc,2020-01-30 01:37:35+00:00,@lookner here is the official Chinese virus update site. It's in Chinese but use your Google translate. https://3g.dxy.cn/newh5/view/pneumonia_peopleapp?from=singlemessage&amp;isappinstalled=0
byzbateson,2020-01-30 01:32:55+00:00,"Might get a few months worth of beer and meat and quarantine myself from the rest of the world, fuck getting this shit Chinese virus."
GHOSTPUNK639,2020-01-30 01:31:35+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
MannigLomis,2020-01-30 01:30:02+00:00,"A family of four Chinese tourists in the United Arab Emirates on Wednesday became the first cases in the Mideast of a new Chinese virus that causes flu-like symptoms, with an Emirati doctor saying the first to fall ill only showed symptoms after over a week on vacation."
EagleNews,2020-01-30 01:23:16+00:00,African nations take first measures to stop spread of Chinese virus Read here: https://www.eaglenews.ph/african-nations-take-first-measures-to-stop-spread-of-chinese-virus/ #eaglenews
Calgary_Life,2020-01-30 01:19:31+00:00,Read UAE confirms first case of new Chinese virus in Mideast: 
lukemarlow93,2020-01-30 01:09:13+00:00,Wait I'm not suppose to say coronavirus is a Chinese virus everyone's knows if America made this they would be getting way more abuse. It's not racist to be factual ?
aziluc1,2020-01-30 00:43:26+00:00,"Chinese virus? PANDAmonium? This is from one big media in Sydney, Australia. Virus might be away soon, racism still spreads hard. "
sophcw,2020-01-30 00:36:13+00:00,but that was good old aussie smoke!!! not like that dangerous foreign chinese virus
_zahmed56,2020-01-30 00:26:43+00:00,ask me to marry you today the Chinese virus could catch me tomorrow 
VitalAnon,2020-01-30 00:23:46+00:00,http://anonymous.bravehost.com/main/2020/01/29/crazy-contagious-chinese-virus-spreading-what-happens-next/ Crazy Contagious Chinese Virus Spreading! What Happens Next?! 
TwixBun,2020-01-30 00:20:36+00:00,They are saying Chinese virus because it originated there. The actual name is 2019-nCoV.
novomarcos1975,2020-01-30 00:18:52+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://www.bitchute.com/video/66s8TwktRC4/ #BitChute
MollerDennis,2020-01-30 00:18:10+00:00,Its official the first known Chinese virus has hit Canada .... 
Toba_60,2020-01-30 00:14:09+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! _Luke Rudkowski http://blogdogcicle.blogspot.com/2020/01/crazy-contagious-chinese-virus.html
GuillotineRich,2020-01-30 00:13:42+00:00,"My mom asking me in conspiratorial tones “where do you think the Chinese virus came from?” Ugh. I can’t even. “Probably eating deep fried bats, mom. That’s a theory.” “I don’t know.” “What don’t you know?” “We probably won’t ever know, they lie.” Okay, they designed it to kill u."
INDEPEN68578283,2020-01-30 00:01:49+00:00,Chinese virus
VeiledKing,2020-01-30 00:01:44+00:00,Cramming burning sage in my mouth by the fistsful and daring the “Chinese virus” to come and get me
modernghanaweb,2020-01-30 00:00:35+00:00,African nations take first measures to stop spread of Chinese virus 
nbcsandiego,2020-01-29 23:59:03+00:00,The United Arab Emirates confirmed its first cases of the new Chinese virus that causes flu-like symptoms. 
EmpireMaker2,2020-01-29 23:57:58+00:00,Did all the regs get that Chinese virus?
MoxyPBass,2020-01-29 23:54:05+00:00,"“While the virus can be traced to a province in China, we have to be cautious that this not be seen as a Chinese virus,” Sorry but yes it is. It started in #China and is being spread via China @YRDSB needs to put safety of kids first"
Smokey29773580,2020-01-29 23:50:27+00:00,The supposed Chinese virus could be used as an excuse to put troops on the streets of Hong Kong.
Cathy__Tong,2020-01-29 23:48:44+00:00,Excuse me? Chinese Virus? I can NOT believe this word is coming from media! This is called CoronaVirus! It can be happen anywhere in the world! No one called EBOLA virus as Congo Virus! No one called BSE as European… https://www.instagram.com/p/B77C3DuA7Po/?igshid=csohqfjr2zlb
borneo_bulletin,2020-01-29 23:45:49+00:00,UAE confirms first cases of new Chinese virus in Mideast. #borneobulletin
peabody007,2020-01-29 23:44:08+00:00,This Chinese Virus is WorldWide.. *Time to head for the BUNKERS
toddbritishfox,2020-01-29 23:40:46+00:00,Yo I still got my gas mask because I'm not dying of some Chinese virus. I only like my viruses to be made locally
aux_frontieres,2020-01-29 23:37:39+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
dogcicle,2020-01-29 23:31:52+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! _Luke Rudkowski http://blogdogcicle.blogspot.com/2020/01/crazy-contagious-chinese-virus.html
GoOcH_AmEriCa,2020-01-29 23:31:30+00:00,CHINESE VIRUS SUM MAN MADE SHIT LIKE DEY DID EBOLA!
modernghanaweb,2020-01-29 23:30:35+00:00,First African measures to stop spread of Chinese virus 
WayneLund13,2020-01-29 23:23:47+00:00,"Spud shines ,not dodging questions on Chinese virus security protocols. . #Gonsky is in deep shit in comparison. ..on delivery... Now Mr Hollow words."
WorldErica,2020-01-29 23:20:34+00:00,"Thanks to china! Told you guys this is not just Hong Kong matter, but the world choose to Korea Chinese's ass . Now chinese virus get to them"
TerrestrialTwit,2020-01-29 23:15:29+00:00,"YOU ARE BLAMING TRUMP? The color of the sky in your world is NOT blue, granny. #chinesevirus #VoteRedToSaveAmerica2020 #elizabethwarrenisanutjob"
anitalou_,2020-01-29 23:15:07+00:00,"Hubei province (including Wuhan) 4,586 cases 162 dead 711 serious 277 critical. If the 277 critical die this is a 10% mortality (death) rate. THIS IS A DEADLY OUTBREAK!!! @POTUS @SecAzar @FLOTUS #ChinaPneumonia #coronaravirus #coronoavirus #chinesevirus"
gamerollerb,2020-01-29 23:12:47+00:00,"Been impressed with the whole team’s patience this week. Jimmy was asked a million times about the patriots, Bosa did a psa for the Chinese virus, Sherman asked nonstop to compare this D to the Seahawks. Just bad"
stickgalsick,2020-01-29 23:10:29+00:00,I see @sajidjavid has remove his dispicable tweet re Chinese New Year Does anyone have a copy as I'm sure he'd HATE to have it still circulating... #SajidJavid #YearoftheRat #ChineseNewYear #chinesevirus
freakdujour,2020-01-29 23:08:34+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
54Doggie,2020-01-29 23:08:20+00:00,African nations take first measures to stop spread of Chinese virus http://bit.ly/2uMjuBu via @BreitbartNews
DCJanarchy,2020-01-29 23:01:08+00:00, WeAreChange6 BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://tmblr.co/ZB9xsx2nT4rFz
flycat09,2020-01-29 22:58:56+00:00,"Some Overseas Chinese initiated a petition to ask Australian media apologise and try to ban the name of “ Chinese virus”. At the meantime, they forgot they are the one and only one who call this novel pneumonia as “Wuhan pneumonia”."
ItzlilG1,2020-01-29 22:57:57+00:00,Because it’s like the Chinese virus it really contagious 
BOWSER_18,2020-01-29 22:52:31+00:00,“The Chinese virus is spreading”—deception and false news https://blog.nomorefakenews.com/2020/01/27/the-chinese-virus-is-spreading-deception-and-false-news/
thefirstcondor,2020-01-29 22:50:19+00:00,"I don’t do wrong..... This Chinese virus is an escapee...from a lab near the fish market...... it’s self inflicted. Biological warfare is illegal, except in China."
VERNIVERN,2020-01-29 22:35:52+00:00,"Back to 2013 and 1st mentioning ""ARABIAN PENINSULA"" UAE confirms first cases of new Chinese virus in Mideast "
iannash05,2020-01-29 22:34:51+00:00,"Best insult I received today was “you had better be careful you don’t catch that Chinese virus Mr Nash, it kills old people”."
JesseDGraham,2020-01-29 22:21:14+00:00,good to see the herald sun doing its best with the racist CHINESE VIRUS PANDAmonium graphic yesterday in the paper and this FLASHING YELLOW SKULL VIRUS DEATH TOLL GRAPHIC on their webpage: 
W2KLRADIO,2020-01-29 22:16:57+00:00,African nations take first measures to stop spread of Chinese virus https://w2klradio.com/african-nations-take-first-measures-to-stop-spread-of-chinese-virus
W2KLRADIO,2020-01-29 22:16:57+00:00,First African measures to stop spread of Chinese virus https://w2klradio.com/first-african-measures-to-stop-spread-of-chinese-virus
whitedruid2,2020-01-29 22:14:26+00:00,"Everyone is in panic about the chinese virus, I told you so. This is it..,..."
Itsara_Th,2020-01-29 22:05:34+00:00,"Dollar holds gains as investors assess damage from Chinese virus, Fed keeps rates unchanged - "
media_unveiled,2020-01-29 22:03:42+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! From @Lukewearechange
rip_rupture,2020-01-29 22:00:52+00:00,"BREAKING: Chinese virus spread to Canisius College Buffalo, school in lockdown: http://pbs.twimg.com/media/BG48ENgCEAAIDl9.jpg (Spread the News)"
_shiya__,2020-01-29 22:00:24+00:00,“i hope you get that chinese virus bitch” ppl so funny
jedmcc123,2020-01-29 22:00:09+00:00,How is it that this chinese virus thingy has got here in no time yet my eBay orders take about 10 weeks to arrive.
wolffbark,2020-01-29 21:58:05+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
nigeljc67,2020-01-29 21:41:21+00:00,I'm gonna say this Chinese virus will disappear from view in a couple of weeks and no one in England will be dead.
truth_centre,2020-01-29 21:40:10+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! | @WeAreChangeNYC
fearofroya,2020-01-29 21:39:54+00:00,Trump has had enough of our shit and is gonna kill us all with a fucking bat eating chinese virus.
WeRtheNEWMedia,2020-01-29 21:37:18+00:00,Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://wearechange.org/crazy-contagious-chinese-virus-spreading-what-happens-next/ ➫ http://WATNM.com #NewMedia List
LibertyHowl,2020-01-29 21:33:37+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://youtu.be/66s8TwktRC4 via @YouTube
Lukewearechange,2020-01-29 21:24:17+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! https://www.youtube.com/watch?v=66s8TwktRC4
white_kanye,2020-01-29 21:23:32+00:00,Careful. Might be that Chinese virus lol
TribulationNow,2020-01-29 21:23:23+00:00,BREAKING: Crazy Contagious Chinese Virus Spreading! What Happens Next?! 
FGCNews,2020-01-29 21:21:37+00:00,"EU - FX | DOLLAR on Wednesday 29, January 2020: Dollar holds gains as investors assess damage from Chinese virus, Fed keeps rates unchanged: http://bit.ly/37ZxwP8"
FloydOcean,2020-01-29 21:14:27+00:00,"This virus is not called the Chinese virus, it is call “coronavirus “, and it may occur in any country in the world! Like the Ebola virus, no one has ever called it Congo virus!!!!"
CatSkyrme,2020-01-29 21:10:06+00:00,"I'm drinking Corona hun, not the Chinese virus kind tho"
ethan45578854,2020-01-29 21:09:50+00:00,Love how this Chinese virus is in Britain that fast but the ket spoon I ordered off eBay for Leeds fest last year is no where to be seen mmm shady
HenryMakow,2020-01-29 21:08:50+00:00,Jon Rappoport - “The Chinese virus is spreading”—deception and false news https://blog.nomorefakenews.com/2020/01/27/the-chinese-virus-is-spreading-deception-and-false-news/
Frederi35402709,2020-01-29 21:07:34+00:00,The Chinese virus 
skullzproducti1,2020-01-29 21:02:14+00:00,"i definately need this after a horrid month of nothing but World War 3, Trump impeachment and some stupid Chinese virus i deserve something amazing i've been waiting two months for :)"
BaldPaulis,2020-01-29 20:46:51+00:00,"A recession is coming wether we're in the eu or not, its been forcast for years. The Chinese virus crisis may well start that."
TheBhopaali,2020-01-29 20:45:06+00:00,Chinese Virus hasn't come to Pakistan yet. What kind of friendship is this?
MotherNatureNet,2020-01-29 20:40:05+00:00,What we know so far about that mystery Chinese #virus https://mnatu.re/3869lxx #coronovirus
V3n0m777,2020-01-29 20:37:14+00:00,Just as long as it's not that weird Chinese virus. 
OsuchTomasz,2020-01-29 20:35:24+00:00,Amd that's how majority of people protesting against the bus lane on Adams Road are. Entitled idiots who have nothing better to worry about. Let's see what kills then first. Bus or a Chinese virus.
ELI_G33,2020-01-29 20:30:51+00:00,Ima go when u there if u dont die from the chinese virus
ETXStudio_World,2020-01-29 20:27:47+00:00, #Travel African nations take first measures to stop spread of Chinese virus 
newpaper24,2020-01-29 20:27:31+00:00,First African measures to stop spread of Chinese virus – NEWPAPER24 https://newpaper24.com/first-african-measures-to-stop-spread-of-chinese-virus-newpaper24/
hJqfM839S33Jt0C,2020-01-29 20:08:23+00:00,"Hello, this is Madaraki. Currently, the Chinese virus is a problem in Japan. Until you calm down, sightseeing spots in Japan, Osaka, Nara, Ginza, Yokohama and Sapporo are dangerous."
socialistdogmom,2020-01-29 20:05:50+00:00,"i did see one extremely stupid nazi on telegram say that he thought it was stupid to name a chinese virus after a mexican beer, but it was the same chat that freaked out about sharia law after seeing the south carolina flag."
honeyp1e_,2020-01-29 20:05:49+00:00,the chinese virus will probably die very soon because it’s made in China
flower_hawk,2020-01-29 19:52:17+00:00,"You’ve made an utterly meaningless statement. You’ve ignored the fact that it kills people 20-35 by essentially arguing, “yeah, but it doesn’t kill ENOUGH”, while you worry about a Chinese virus that has only infected a handful of people in the west."
Howard97725799,2020-01-29 19:49:25+00:00,No more Chinese Virus!! please
kevindmcd_kevin,2020-01-29 19:47:59+00:00,@glennbeck the chinese virus epidemic in an election year. The democrats vote to close the border will be No. They can't let a good crisis go to waste. Liberalism is a mental disease. And they cheer when a vote for infanticide is won by them.
Deb8151,2020-01-29 19:47:35+00:00,Global impact from the Chinese virus might have an effect. 
jennifergable8,2020-01-29 19:43:46+00:00,This ‘Chinese Virus’ is scary AF. I’m staying in today and ordering more rocks &amp; crystals off Amazon.
spock4444,2020-01-29 19:43:20+00:00,Conservative Radio Host Michael Savage Wants The ‘Coronavirus’ To Infect AOC: Send Her Animals From Chinese Virus Market https://www.mediaite.com/radio/conservative-radio-host-michael-savage-wants-the-coronavirus-to-infect-aoc-send-her-to-chinese-virus-market/ #SmartNews
annamousse_too,2020-01-29 19:38:08+00:00,"lol i'd be with you on that but, you know what we have running the country and there's that chinese virus which considering them we probably only know a tiny portion of reality. so, stockpiling this week with plans to wait it out."
mind_reed,2020-01-29 19:38:01+00:00,"The year ahead is poised to be an interesting one. We’ve already had WW3 trending on twitter, an entire continent set ablaze, a sports legend die in a dubious helicopter crash, and now a spreading Chinese virus. It’s still January."
Orthodoxgerman,2020-01-29 19:35:38+00:00,"Alright boys...shave the beard and not die, or die of a Chinese virus but look like a man while dying? "
hannahcodyss_,2020-01-29 19:35:15+00:00,Listen to me you caught the Chinese virus Lamskwk 
Harding589,2020-01-29 19:29:09+00:00,"Too many people worried about the Chinese virus, not enough worried about that herpes on their lip."
apostlewoody,2020-01-29 19:13:41+00:00,"Conservative Radio Host Michael ""the shithead"" Savage Wants The ‘Coronavirus’ To Infect AOC: Send Her Animals From Chinese Virus Market https://www.mediaite.com/radio/conservative-radio-host-michael-savage-wants-the-coronavirus-to-infect-aoc-send-her-to-chinese-virus-market/ #SmartNews"
DessieRascal,2020-01-29 19:08:03+00:00,"It seems that God is punishing our planet this year in order of the Earth's rotation. Australia bushfires, then Chinese virus, then Israel and Palestine peace deal which will no doubt end in carnage. What next? #Earth"
gypsyblack11,2020-01-29 18:59:13+00:00,"Watch ""EHR Morning moment Chinese virus or is it Canadian? Jan 29 2020"" on YouTube "
dave12311,2020-01-29 18:55:18+00:00,Googled it but comes up in same language- Romanian ? Obviously about the Chinese virus 
HappyGardener13,2020-01-29 18:53:46+00:00,Racisim is a nasty word but it is rearing it's head the whole time. Now because of the Chinese Virus Coronovirus not letting them into NZ so now we are racisim. Not protecting the people.
sid__rodriguez,2020-01-29 18:50:46+00:00,You can start calling the Chinese virus Kungflu
ResisterDot,2020-01-29 18:41:58+00:00,UAE confirms first cases of new Chinese virus in Mideast - @ABC News
cruzcerda3,2020-01-29 18:40:12+00:00,"Trump ally Michael Savage on coronavirus: Send things from the “Chinese virus market"" to Rep. Alexandria Ocasio-Cortez "
IdentityEuleria,2020-01-29 18:34:45+00:00,"If I cannot literally eat Dandelions from Chernobyl and walk through a Chinese virus factory whilst holding a Radithor bottle and a Geiger counter and still have sex with my partner until the 8th month, I’m definitely not Spawning."
nhdogmom,2020-01-29 18:22:54+00:00,"Trump ally Michael Savage on coronavirus: Send things from the “Chinese virus market"" to Rep. Alexandria Ocasio-Cortez "
EhRadioCanada,2020-01-29 18:16:48+00:00,So our latest podcast exposes where the 'Chinese virus REALLY comes from 'Saudi Arabia /Holland/ Canada and stollen by Chinese spies from Canada to weaponize the virus GUES WHERE dadadda 'WUHAN' China coincidence I don't think so do you YET NO FLY BAN BY ANY GOVERNMENT #cwr
MichaelZemanek1,2020-01-29 18:16:10+00:00,"Michael Savage asks his followers and all Trump supporters to ""sent things from the Chinese virus markets"" to AOC "
JacaNews,2020-01-29 18:10:17+00:00,First African measures to stop spread of Chinese virus https://bit.ly/2O9b79D
jpcourt,2020-01-29 17:58:51+00:00,Conservative Radio Host #MichaelSavage Wants The '#Coronavirus' To Infect AOC: Send Her Animals From Chinese Virus Market http://mediaite.com/a/ewvge via @mediaite
StigersDavid,2020-01-29 17:55:35+00:00,Conservative Radio Host Michael Savage Wants The 'Coronavirus' To Infect AOC: Send Her Animals From Chinese Virus Market http://mediaite.com/a/ewvge via @mediaite And we're the ones with a mental disorder?
sgm455,2020-01-29 17:47:51+00:00,Has it got that Chinese virus?? 
NancydrewI,2020-01-29 17:47:03+00:00,“The Chinese Virus Is Spreading”—Deception And False News 
RepublicanSwine,2020-01-29 17:41:22+00:00,"Trump ally Michael Savage on coronavirus: Send things from the “Chinese virus market"" to Rep. Alexandria Ocasio-Cortez "
trulyshifty,2020-01-29 17:36:15+00:00,Don't threaten me with the Chinese virus
jose652524,2020-01-29 17:35:21+00:00,"UAE confirms 4 Chinese tourists have virus, first in Mideast A family of four Chinese tourists in the United Arab Emirates on Wednesday became the first cases in the Mideast of a new Chinese virus that causes flu-like symptoms, with an Emirati doctor saying the first to fal…"
GTBailey,2020-01-29 17:30:24+00:00,Asian demand for face masks soars on fears of Chinese virus - The Mainichi 
AbadiaEn,2020-01-29 17:30:13+00:00,"UAE confirms 4 cases of new Chinese virus, first in Mideast https://medicalxpress.com/news/2020-01-uae-cases-chinese-virus-mideast.html via @medical_xpress"
jyotiray,2020-01-29 17:29:43+00:00,@narendramodi @rajnathsingh If Xi Jinping is ordering the military to take care of the Coronavirus epidemic then Indian Army should get ready too...@drharshvardhan @adgpi @sardesairajdeep ....@AmitShah needs to worry about chinese virus than trying to assassinate @ArvindKejriwal
DrBrain2020,2020-01-29 17:16:21+00:00,Now see what Chinese virus will do to you
minecraft_feen,2020-01-29 17:14:11+00:00,Don’t lie you just tryna get away from that Chinese virus
hackman_1337,2020-01-29 17:01:52+00:00,Who cares about the past? The Chinese virus is currently killing people and spread so far due to stupid Asian eating habits. The world is correct to blame China for this.
rlsoderstrom,2020-01-29 16:57:07+00:00,Live Update: WHO says world needs to take action over Chinese virus https://www.timesofisrael.com/liveblog_entry/who-says-world-needs-to-take-action-over-chinese-virus/ via @timesofisrael
Lclaudioalmeida,2020-01-29 16:54:45+00:00,@realDonaldTrump @CNN @Dont_U_Panic @nytimes @netanyahu The Chinese virus is destructive and kills even world leaders.
